gene_id	likelihood	aic	w
aln_w	-3343.56265447881	6701.13	0.0548281
aln_w	-6349.07080566074	12712.1	0.0987648
aln_w	-5130.85732077063	10275.7	0.155815
aln_w	-2780.72646282681	5575.45	0.0571624
aln_w	-2044.90089852157	4103.8	0.125978
aln_w	-7052.27980620706	14118.6	0.288813
aln_w	-5564.58762596481	11143.2	0.11161
aln_w	-1882.26270491953	3778.53	0.105206
aln_w	-3794.23077355814	7602.46	0.189964
aln_w	-4787.81377739402	9589.63	0.0783101
aln_w	-3041.88723926202	6097.77	0.0689495
aln_w	-5739.87638264573	11493.8	0.1686
aln_w	-4783.44589562208	9580.89	0.154611
aln_w	-5485.17123642093	10984.3	0.154571
aln_w	-3949.83069183665	7913.66	0.160633
aln_w	-5729.00755903287	11472	0.215429
aln_w	-6754.86252250549	13523.7	0.147596
aln_w	-4719.25672196781	9452.51	0.082086
aln_w	-7127.32823445668	14268.7	0.245258
aln_w	-5197.23770189137	10408.5	0.281867
aln_w	-4177.76821404278	8369.54	0.220187
aln_w	-8789.52371913347	17593	0.0657238
aln_w	-4678.50210133886	9371	0.119598
aln_w	-2120.63333989657	4255.27	0.0976453
aln_w	-6980.27210900133	13974.5	0.147642
aln_w	-2108.97267751078	4231.95	0.11991
aln_w	-6217.81529420174	12449.6	0.0784398
aln_w	-6923.8093611276	13861.6	0.203561
aln_w	-1188.16728549881	2390.33	0.135528
aln_w	-3327.75890895382	6669.52	0.11242
aln_w	-3534.11469585458	7082.23	0.124784
aln_w	-3488.99805078447	6992	0.132648
aln_w	-3251.63326323705	6517.27	0.112034
aln_w	-5159.12875060929	10332.3	0.248241
aln_w	-5258.22644753881	10530.5	0.193699
aln_w	-7227.92866433906	14469.9	0.260942
aln_w	-11843.4433968035	23700.9	0.222479
aln_w	-876.041159036133	1766.08	0.114305
aln_w	-1385.46366511202	2784.93	0.210448
aln_w	-9395.22528564938	18804.5	0.0639649
aln_w	-555.966420767218	1125.93	0.00438639
aln_w	-10038.4115574833	20090.8	0.203218
aln_w	-9924.10741056167	19862.2	0.19123
aln_w	-4252.07660677784	8518.15	0.0757488
aln_w	-1688.22642085474	3390.45	0.0115998
aln_w	-22439.2724831582	44892.5	0.222958
aln_w	-2968.80899872787	5951.62	0.155429
aln_w	-5807.71819452653	11629.4	0.0678988
aln_w	-5360.19342834762	10734.4	0.107974
aln_w	-3144.4294479886	6302.86	0.0683636
aln_w	-3952.10228458295	7918.2	0.12255
aln_w	-5301.34465899329	10616.7	0.118621
aln_w	-6447.09379452635	12908.2	0.135855
aln_w	-3144.56227217811	6303.12	0.125228
aln_w	-4768.32656228079	9550.65	0.0582067
aln_w	-1012.99930790117	2040	0.0653245
aln_w	-7602.75270708263	15219.5	0.0791428
aln_w	-5611.85654801383	11237.7	0.235715
aln_w	-4742.21872126652	9498.44	0.235398
aln_w	-4164.90861535339	8343.82	0.212038
aln_w	-5424.20884456181	10862.4	0.101059
aln_w	-3064.40267548381	6142.81	0.110791
aln_w	-2834.33933257022	5682.68	0.14138
aln_w	-3469.91480586135	6953.83	0.179747
aln_w	-5490.4956698897	10995	0.105557
aln_w	-5700.10469732395	11414.2	0.0852076
aln_w	-12454.1877446936	24922.4	0.113314
aln_w	-4531.52975589083	9077.06	0.0795639
aln_w	-6230.27868328099	12474.6	0.19758
aln_w	-10556.719634426	21127.4	0.138084
aln_w	-9421.77437273695	18857.5	0.134405
aln_w	-6907.63853437152	13829.3	0.17373
aln_w	-8700.25173786096	17414.5	0.165078
aln_w	-3629.88091123611	7273.76	0.220906
aln_w	-2082.1467803637	4178.29	0.0901683
aln_w	-2274.87116191089	4563.74	0.112343
aln_w	-4753.95990374999	9521.92	0.235112
aln_w	-11426.6372489246	22867.3	0.179281
aln_w	-2287.21198890085	4588.42	0.125348
aln_w	-1603.39749523477	3220.79	0.104994
aln_w	-1739.63035848077	3493.26	0.139782
aln_w	-4608.49042891043	9230.98	0.128497
aln_w	-4533.28461629334	9080.57	0.150777
aln_w	-3161.68177844388	6337.36	0.168099
aln_w	-5048.12593057682	10110.3	0.100937
aln_w	-5379.54349084178	10773.1	0.281083
aln_w	-5991.37984751228	11996.8	0.193336
aln_w	-3422.54105545812	6859.08	0.169339
aln_w	-6386.32779792393	12786.7	0.298316
aln_w	-4006.17125373116	8026.34	0.139175
aln_w	-1589.20041377227	3192.4	0.095625
aln_w	-3749.72114432034	7513.44	0.250414
aln_w	-5951.99700649223	11918	0.411898
aln_w	-7562.33613213344	15138.7	0.252554
aln_w	-5858.3856895578	11730.8	0.0839388
aln_w	-16091.9660691856	32197.9	0.10076
aln_w	-5962.16537004393	11938.3	0.132431
aln_w	-3520.50288812957	7055.01	0.101092
aln_w	-6188.87921297765	12391.8	0.123607
aln_w	-4295.84267525282	8605.69	0.146252
aln_w	-5121.40356461039	10256.8	0.131896
aln_w	-8239.9740403282	16493.9	0.193476
aln_w	-3250.69613666168	6515.39	0.0994091
aln_w	-5729.04232730907	11472.1	0.0780028
aln_w	-3350.13965086679	6714.28	0.172489
aln_w	-4994.02372081146	10002	0.0904852
aln_w	-2360.38309454487	4734.77	0.149769
aln_w	-1175.45372570402	2364.91	0.072374
aln_w	-3138.77173562243	6291.54	0.052067
aln_w	-3851.38862301606	7716.78	0.198985
aln_w	-1769.08157019886	3552.16	0.215047
aln_w	-3422.59646269392	6859.19	0.154912
aln_w	-2259.77689705325	4533.55	0.110505
aln_w	-2833.82054832784	5681.64	0.159405
aln_w	-4182.60310034455	8379.21	0.0633936
aln_w	-2794.40794694526	5602.82	0.12942
aln_w	-3151.58842545453	6317.18	0.0367962
aln_w	-4505.54698845093	9025.09	0.198005
aln_w	-3433.85024211742	6881.7	0.19247
aln_w	-5963.49504172521	11941	0.118855
aln_w	-4626.66171203759	9267.32	0.0938294
aln_w	-5129.62331346004	10273.2	0.237649
aln_w	-3397.04187564642	6808.08	0.068732
aln_w	-3674.46350927061	7362.93	0.0748458
aln_w	-5429.45415883491	10872.9	0.199572
aln_w	-4211.51906177335	8437.04	0.0939099
aln_w	-1712.97402739898	3439.95	0.153334
aln_w	-2962.24703956511	5938.49	0.128239
aln_w	-10078.400607241	20170.8	0.0762265
aln_w	-8336.13675758417	16686.3	0.138296
aln_w	-3825.74609776433	7665.49	0.053366
aln_w	-4881.50561382561	9777.01	0.0967894
aln_w	-4505.31495173505	9024.63	0.065214
aln_w	-6933.07585938861	13880.2	0.0955502
aln_w	-4680.00304933586	9374.01	0.29011
aln_w	-2607.84784909738	5229.7	0.114493
aln_w	-4584.23681041391	9182.47	0.257713
aln_w	-4284.54205826628	8583.08	0.155161
aln_w	-5107.52452794362	10229	0.0658714
aln_w	-6783.34462503454	13580.7	0.095914
aln_w	-8570.61056115446	17155.2	0.1648
aln_w	-4824.14662363969	9662.29	0.212377
aln_w	-2923.26782232157	5860.54	0.0872435
aln_w	-4449.376662559	8912.75	0.137924
aln_w	-5731.02231914546	11476	0.178964
aln_w	-11078.332022424	22170.7	0.0982789
aln_w	-4288.91536407294	8591.83	0.066493
aln_w	-2551.35530770091	5116.71	0.0679482
aln_w	-1689.18885360136	3392.38	0.179056
aln_w	-5693.97924225085	11402	0.120753
aln_w	-4071.91432527635	8157.83	0.161729
aln_w	-9663.31635152163	19340.6	0.158379
aln_w	-3218.89754874093	6451.8	0.0840569
aln_w	-3991.24539867815	7996.49	0.0763737
aln_w	-4299.59638831062	8613.19	0.0782827
aln_w	-4495.41850711261	9004.84	0.136988
aln_w	-4706.88470050938	9427.77	0.106833
aln_w	-8836.60732880966	17687.2	0.137341
aln_w	-5742.14108538938	11498.3	0.166059
aln_w	-2943.54146811995	5901.08	0.132322
aln_w	-2519.14269536618	5052.29	0.271096
aln_w	-5991.14334205127	11996.3	0.171651
aln_w	-8188.43483680612	16390.9	0.160101
aln_w	-8529.45719963211	17072.9	0.140179
aln_w	-4666.34629685573	9346.69	0.110301
aln_w	-2894.81983814842	5803.64	0.0477115
aln_w	-4432.25493412991	8878.51	0.0816644
aln_w	-3045.59272393604	6105.19	0.187054
aln_w	-18473.9300332724	36961.9	0.092459
aln_w	-3831.60861624096	7677.22	0.135934
aln_w	-4743.44365287047	9500.89	0.231619
aln_w	-6930.60099882741	13875.2	0.174676
aln_w	-1723.74492781597	3461.49	0.152764
aln_w	-2103.02939930079	4220.06	0.232091
aln_w	-5907.51136278567	11829	0.0734622
aln_w	-7104.97787029882	14224	0.103492
aln_w	-5059.90097578761	10133.8	0.194304
aln_w	-5945.68176907316	11905.4	0.242112
aln_w	-6624.81918505059	13263.6	0.0895309
aln_w	-6683.94881115506	13381.9	0.189929
aln_w	-10298.6283765614	20611.3	0.338819
aln_w	-2464.69874262236	4943.4	0.0538
aln_w	-3034.01618552777	6082.03	0.16538
aln_w	-13306.9714822209	26627.9	0.227215
aln_w	-6107.85062594064	12229.7	0.182929
aln_w	-3542.10237728079	7098.2	0.163415
aln_w	-3588.94940718128	7191.9	0.140986
aln_w	-2909.36829348531	5832.74	0.0829475
aln_w	-5393.59235861509	10801.2	0.0949171
aln_w	-3240.52102744629	6495.04	0.0928818
aln_w	-6231.50977757686	12477	0.15968
aln_w	-2497.57789015183	5009.16	0.151622
aln_w	-2195.1063670371	4404.21	0.135065
aln_w	-3237.76195065295	6489.52	0.135801
aln_w	-1439.23321614267	2892.47	0.0717437
aln_w	-3287.34631693581	6588.69	0.132779
aln_w	-5697.96878517567	11409.9	0.102848
aln_w	-763.159279948039	1540.32	0.185731
aln_w	-2331.66301683552	4677.33	0.182251
aln_w	-6746.97219707885	13507.9	0.147725
aln_w	-7842.07468289449	15698.1	0.245555
aln_w	-3212.09316899511	6438.19	0.0925775
aln_w	-6351.15969621299	12716.3	0.069031
aln_w	-6242.4540192479	12498.9	0.209348
aln_w	-10257.207075908	20528.4	0.0772428
aln_w	-4055.76018709208	8125.52	0.0866043
aln_w	-5522.60988570389	11059.2	0.132169
aln_w	-2625.09828160894	5264.2	0.154496
aln_w	-5518.06082675025	11050.1	0.33694
aln_w	-6348.88317047457	12711.8	0.285434
aln_w	-964.85806741003	1943.72	0.0311157
aln_w	-11140.5281390394	22295.1	0.139841
aln_w	-3880.77409144429	7775.55	0.074828
aln_w	-1006.08250526677	2026.17	0.0985774
aln_w	-7458.48785446994	14931	0.0813635
aln_w	-4488.04580369838	8990.09	0.178818
aln_w	-3176.09510106194	6366.19	0.173189
aln_w	-3533.85273165949	7081.71	0.221245
aln_w	-3977.62958640466	7969.26	0.108189
aln_w	-9457.19035944307	18928.4	0.108718
aln_w	-3055.02175786062	6124.04	0.187718
aln_w	-10169.5327167472	20353.1	0.183945
aln_w	-1512.55757670887	3039.12	0.135756
aln_w	-2229.02356197951	4472.05	0.136853
aln_w	-3234.76962804345	6483.54	0.0806614
aln_w	-2225.82424418374	4465.65	0.129329
aln_w	-6401.49229685421	12817	0.197958
aln_w	-3983.5735461491	7981.15	0.180539
aln_w	-1869.08675829742	3752.17	0.200711
aln_w	-8182.33630058973	16378.7	0.223984
aln_w	-6153.52660137474	12321.1	0.0999476
aln_w	-4475.28113657313	8964.56	0.124371
aln_w	-4444.3718461102	8902.74	0.126026
aln_w	-3622.17295643053	7258.35	0.100968
aln_w	-2784.02725135338	5582.05	0.280311
aln_w	-4847.20120836317	9708.4	0.267733
aln_w	-628.040895347426	1270.08	0.0977525
aln_w	-3829.62693409377	7673.25	0.0840043
aln_w	-9919.85441470598	19853.7	0.107175
aln_w	-3059.17752150965	6132.36	0.199462
aln_w	-2218.08592890917	4450.17	0.18378
aln_w	-1291.91871521529	2597.84	0.165303
aln_w	-6174.34905707612	12362.7	0.0758356
aln_w	-4161.49817584661	8337	0.104172
aln_w	-6031.71805744828	12077.4	0.0653171
aln_w	-5225.66350635672	10465.3	0.155993
aln_w	-6621.90329570551	13257.8	0.162324
aln_w	-4080.9082926681	8175.82	0.130409
aln_w	-4503.91670316875	9021.83	0.0870244
aln_w	-2879.8648077912	5773.73	0.109718
aln_w	-2432.85527622131	4879.71	0.0577912
aln_w	-3003.40009054221	6020.8	0.0751856
aln_w	-2281.98302171105	4577.97	0.195399
aln_w	-7821.12323361409	15656.2	0.110375
aln_w	-1990.08448841322	3994.17	0.161765
aln_w	-3444.92706246503	6903.85	0.114398
aln_w	-5020.53062940497	10055.1	0.116371
aln_w	-3499.59126968313	7013.18	0.24503
aln_w	-7648.98281120875	15312	0.11307
aln_w	-2565.73790666929	5145.48	0.151961
aln_w	-2511.29566386808	5036.59	0.106349
aln_w	-8449.93408684622	16913.9	0.0844987
aln_w	-2905.98610965132	5825.97	0.0965956
aln_w	-3852.47110199029	7718.94	0.160572
aln_w	-1463.70733506246	2941.41	0.138798
aln_w	-7728.36197346741	15470.7	0.154783
aln_w	-4700.79173452874	9415.58	0.194117
aln_w	-3850.09103978813	7714.18	0.0788835
aln_w	-8480.12546023069	16974.3	0.147856
aln_w	-5110.32240320612	10234.6	0.0988923
aln_w	-3007.35168587742	6028.7	0.125904
aln_w	-3901.27076372999	7816.54	0.168818
aln_w	-3520.63386395573	7055.27	0.0833251
aln_w	-3162.0947663598	6338.19	0.125447
aln_w	-6150.92183010984	12315.8	0.0576333
aln_w	-12191.1755594255	24396.4	0.284167
aln_w	-2427.33585417707	4868.67	0.0546027
aln_w	-2815.70856282595	5645.42	0.0954612
aln_w	-5323.37972922519	10660.8	0.0984118
aln_w	-8636.51992137757	17287	0.0855974
aln_w	-5093.35078295926	10200.7	0.202447
aln_w	-3564.55006217036	7143.1	0.116979
aln_w	-6139.35639239009	12292.7	0.230399
aln_w	-7130.28774304238	14274.6	0.264722
aln_w	-2766.35018775363	5546.7	0.0798138
aln_w	-6582.23409644873	13178.5	0.0930107
aln_w	-4203.63275557692	8421.27	0.078568
aln_w	-4510.04678947216	9034.09	0.259507
aln_w	-2806.22044540474	5626.44	0.178354
aln_w	-1967.59337347786	3949.19	0.209246
aln_w	-3571.71734991435	7157.43	0.138305
aln_w	-8043.877305968	16101.8	0.11568
aln_w	-1127.98060491606	2269.96	0.210616
aln_w	-4629.06979241523	9272.14	0.101817
aln_w	-9800.55003664799	19615.1	0.16855
aln_w	-6702.64405253646	13419.3	0.258264
aln_w	-17636.3939366564	35286.8	0.316463
aln_w	-2749.9162590107	5513.83	0.0818785
aln_w	-16789.7502555041	33593.5	0.21727
aln_w	-10827.7116761592	21669.4	0.0926117
aln_w	-3599.2574561992	7212.51	0.10648
aln_w	-8886.84187322779	17787.7	0.0644673
aln_w	-4315.93592099939	8645.87	0.0507968
aln_w	-6458.25910313544	12930.5	0.169818
aln_w	-4991.1720848704	9996.34	0.134172
aln_w	-10764.1726605133	21542.3	0.154303
aln_w	-5458.33877116761	10930.7	0.252101
aln_w	-10480.1284407563	20974.3	0.281551
aln_w	-6145.50898740487	12305	0.123383
aln_w	-6365.11404778961	12744.2	0.0899051
aln_w	-8079.45201257666	16172.9	0.113375
aln_w	-1134.16839159688	2282.34	0.083557
aln_w	-2541.30435007808	5096.61	0.214861
aln_w	-1879.59536813546	3773.19	0.0656253
aln_w	-3610.95212419633	7235.9	0.0735108
aln_w	-12032.7425126438	24079.5	0.126186
aln_w	-5223.80186895859	10461.6	0.0699333
aln_w	-2163.81616462907	4341.63	0.124835
aln_w	-6707.75799119684	13429.5	0.0644043
aln_w	-2394.92112960545	4803.84	0.0392919
aln_w	-1999.2705824808	4012.54	0.179367
aln_w	-4942.27457460336	9898.55	0.0488374
aln_w	-2231.47397395506	4476.95	0.148902
aln_w	-4665.64002235236	9345.28	0.105613
aln_w	-8377.50085625187	16769	0.0903979
aln_w	-2764.82803341112	5543.66	0.188497
aln_w	-4142.01632083171	8298.03	0.204833
aln_w	-5354.88920087527	10723.8	0.202643
aln_w	-2825.97155997041	5665.94	0.109556
aln_w	-6267.24568967915	12548.5	0.0585779
aln_w	-2176.96570648381	4367.93	0.126884
aln_w	-4043.7251504344	8101.45	0.206526
aln_w	-7215.85636996929	14445.7	0.224871
aln_w	-4059.81012805061	8133.62	0.0932803
aln_w	-3548.55841707284	7111.12	0.0807002
aln_w	-3935.33157718576	7884.66	0.139064
aln_w	-5284.65531577579	10583.3	0.171972
aln_w	-6231.87310341968	12477.7	0.15534
aln_w	-5179.00901512345	10372	0.0973875
aln_w	-1456.38979954202	2926.78	0.194793
aln_w	-4865.93841794233	9745.88	0.0765014
aln_w	-2831.79045924595	5677.58	0.0987437
aln_w	-2595.85538597272	5205.71	0.205213
aln_w	-3679.87503621584	7373.75	0.114185
aln_w	-5251.79727016005	10517.6	0.0918536
aln_w	-6274.33117890126	12562.7	0.107542
aln_w	-5336.34653214672	10686.7	0.168531
aln_w	-10008.3263706556	20030.7	0.128932
aln_w	-5815.21968462211	11644.4	0.284318
aln_w	-4047.7206013557	8109.44	0.164549
aln_w	-4034.6377415473	8083.28	0.0820888
aln_w	-807.880003528519	1629.76	0.0502823
aln_w	-1811.56148286871	3637.12	0.0564655
aln_w	-4433.43543096846	8880.87	0.117757
aln_w	-5473.58606046078	10961.2	0.117676
aln_w	-3843.85600330868	7701.71	0.0749313
aln_w	-5175.50833413916	10365	0.127112
aln_w	-22571.7384770581	45157.5	0.111285
aln_w	-2110.22623565844	4234.45	0.206626
aln_w	-5410.45988077462	10834.9	0.113712
aln_w	-14087.4185369788	28188.8	0.318334
aln_w	-2838.82512420213	5691.65	0.0763804
aln_w	-5997.38788735586	12008.8	0.237343
